ID,TimeStep,Feature1,Feature2,Target
92,91,-0.6151743379434564,-0.8199488623872125,2.166925358317034
93,92,-0.9764612518403389,0.49004702283039747,-3.3189288090006985
94,93,1.8212959651305904,1.0055345708732792,8.302835935994027
95,94,0.961397266753764,-0.30173669253861884,3.360563929612557
96,95,-1.2190154415086503,-1.1593484022524638,-2.9430544619596004
97,96,-0.5575670570632527,-0.3408663161390471,-1.4012342695272273
98,97,-0.11246256534363228,-0.908248376086964,-5.897184776519343
99,98,-0.7519133910578447,0.46398824054370863,0.34715488091692914
100,99,-0.13424279290878893,-0.49974303129710124,2.6619598483529767
101,100,1.9488796488481521,0.9380224852695805,3.679319466621113
102,101,-0.6219664547887591,-0.48792084856659396,-4.948522739518532
103,102,-1.1269600385926648,2.2346230505539473,0.6122216709642876
104,103,0.0007762162541543421,0.4850430895083138,-0.3368998513801521
105,104,-0.2663719114168597,-1.3927754170659112,-0.7517441887360659
106,105,0.32084949318107114,-0.22872148324263464,1.5086510962152944
107,106,-0.417949817170164,-0.4455463532165308,2.8626193072307564
108,107,0.32735610410055377,-1.3406689203685327,-0.6529089826049557
109,108,-0.29550541595786295,-1.2485543622687616,-4.158618437487555
110,109,-0.615408941910679,1.8384447839181848,4.3585277749700815
111,110,-1.3901716816233318,2.2272761821228824,2.253382990626286
112,111,-0.18416756048651556,-1.171919125496946,1.1056390995487357
113,112,2.309109759939355,1.4190438207173617,5.993148948740368
114,113,-0.6531844851017091,2.0786161095644786,1.5671681548336358
115,114,0.5608105539252431,-3.2230271080449358,-3.044124942673853
116,115,0.06367987546583227,-0.39229020337353127,-3.664618448939588
117,116,0.5672333605519351,-1.393352222654344,0.47230171237362106
118,117,-1.1057648868375183,0.23482959762132743,4.544251097401194
119,118,0.7198589688933561,0.47052693154290004,2.751909869151586
120,119,-0.05044525917193683,-1.195825768020775,-0.34862060088705327
121,120,-0.12575413553161052,0.08938927379045002,-2.190860000355369
122,121,-0.23458951702204453,0.6472872088841575,4.310969380892038
123,122,0.8784074331552245,-0.43555850651574407,2.841500269237839
124,123,-1.0867391380733116,1.2766843030380812,2.922370607138154
125,124,0.8960855392795826,-1.3864860482751984,0.24476980416907695
126,125,0.7945690088422555,-1.5284035921775594,-1.2432174549700257
127,126,-0.6274908164809166,-0.17076765089182716,-4.316949269373975
128,127,0.29723153303267824,-0.8848146407086299,-2.123386035764949
129,128,-0.1332067291642112,-1.7412088914496944,-0.5270886420849441
130,129,0.7013899245352476,-1.124839167165425,3.774752287472482
131,130,-0.2512343264526134,-0.3491431166307057,-1.1283832897039305
132,131,0.06890105371787018,-1.0899662256528138,-0.9106748216965507
133,132,0.20999031530711817,0.10768557188963161,3.709087406533854
134,133,-0.6238886825934876,-0.09476670490525553,-2.2062119171791377
135,134,-0.328775695062032,-0.6876730513767747,2.2706035668447573
136,135,-0.660359818779154,0.12467215884024821,-0.02060336431578394
137,136,-1.5781163708448047,2.796812422178699,4.020908625675242
138,137,-0.7961038422694365,-0.2588214855989708,-3.9860013837509998
139,138,0.0774531860960084,-0.9215865238193975,0.1257554820017429
140,139,-1.2880404705018993,1.6110381716792053,-4.188542986686709
141,140,-1.3603459033425367,0.03360476864174195,-4.441058911815004
142,141,-0.41520556401093944,-0.8171997916058397,-4.272973244061873
143,142,-0.16238991369433212,0.7019390483274554,-1.7279241684791962
144,143,-1.4003979231243144,-1.7641197019151997,-5.130937394906991
145,144,-0.6851999445430028,-0.9980051667703495,-2.8564797177158794
146,145,-2.645530076195405,-0.4509419139998569,-1.5929263307676966
147,146,-0.025267111183103035,-0.6058570488509654,1.0234559910180527
148,147,1.7092182052905704,0.7352824863811092,8.279393888304186
149,148,-0.07755279440849297,-2.4349532904379907,-2.794631363175556
150,149,0.5931733371102249,-0.283385707414392,-3.7559140118468024
151,150,1.4663874612977197,0.08597680334695228,3.5254665580407565
152,151,-0.2537349153653239,0.9293566931044016,-0.11675351927380229
153,152,-0.8747648317344011,-0.4058033062731134,-0.9323074710493213
154,153,0.40290943643918,0.7410855926223934,1.4925947262393164
155,154,-1.2408388510853634,-0.21207426116933728,-1.964367902346909
156,155,0.40448080578422285,0.32668531345542756,4.552357910594245
157,156,-0.9991957812412441,1.2909206004851472,-3.6825263317654677
158,157,1.0794329375936753,-0.4495025708191568,2.662058531616184
159,158,0.5749767045271379,-0.5143175274822921,-2.740820014027642
160,159,-0.44263702689687817,0.5587990305574688,0.09685689289219271
161,160,-1.104637301763025,-0.12102824036002613,0.4286983368331141
162,161,0.09047636771334844,-0.32526231564513886,-3.307249404385421
163,162,-0.13769609449145134,0.8107856460695511,-2.1261858786881005
164,163,0.2589284566995656,0.3892016795524406,-0.3657402983572918
165,164,0.7680469224466692,-0.12328663152643092,-6.1373665537922335
166,165,-0.5752663002611722,-0.2068126118357459,-0.16454522233435576
167,166,-0.27889903871432825,-2.152454943588527,-2.656968834921196
168,167,0.1430899189678641,0.8575795275722508,2.0324808443417846
169,168,-0.24670804956849468,0.20075780086777623,-0.09535492105795862
170,169,-0.8223356902693003,-2.744293487057041,-4.015545267594419
171,170,-2.5191978296154978,1.1216838146065022,-3.038052558708549
172,171,-0.4192586256035797,0.9040571054268294,-0.8514531825790612
173,172,-1.1357080514966353,0.49129605106384416,-0.883043569022365
174,173,0.5790809195062034,1.6840457024675866,-0.4872470186912843
175,174,0.6567521833659311,1.574431175728518,2.4020562176086537
176,175,-1.1251873057771833,0.6433230376336083,-1.613983737244704
177,176,-0.531687340280372,-1.516734343602566,0.24170202203759317
178,177,0.42452587417024673,-0.29076614507451415,-3.6093079268561703
179,178,-1.9779550402293644,-0.7007317951621285,-4.241078274717173
180,179,-0.4727231836595192,-0.9726486923365353,1.6457326259318692
181,180,0.8537342071985741,-0.13562069622200454,-2.0398558254591634
182,181,-0.44290622786220274,-0.9132770278975216,1.0900160889818078
183,182,0.5874909112747909,-1.5281243044289583,-5.845450689039592
184,183,1.0704129843369075,-0.3263889676875048,7.97204222787122
185,184,0.3034621842429425,0.7192255873091385,-0.4541418652037638
186,185,-0.6975836216614012,0.19790988786831445,-2.9330383882165663
187,186,-0.06782679402432819,0.9701741753444942,1.4608943007072854
188,187,1.2841784384188792,-0.8492025659254805,0.07428428788176822
189,188,-0.6517541485620456,-0.8289835773019655,-1.3685284974919403
190,189,-0.7677982670751857,0.6297934467658055,-1.9270387192621754
191,190,0.4263643298666514,-0.2195148760697541,0.5116284151183927
192,191,1.015436257508549,0.1827444086041087,-4.983935067384539
193,192,-1.3524525932426716,1.3600835837010286,4.843912655698555
194,193,1.1699016548567187,-0.8731214325859428,-3.0590583530399544
195,194,0.4814599080152967,-0.9803345841963812,-1.0429927901470628
196,195,1.3936598864370258,0.9814494476640547,0.7975611221175282
197,196,0.46089061605015363,-0.722316636685677,4.779980546946231
198,197,-1.0476873290410542,-0.8767513808473514,-2.884170291033983
199,198,1.1291226120855247,-0.9782864718766804,-2.363194612242392
200,199,-0.39898564422466914,-0.40819531197484227,-2.391472261188875
201,200,1.770684639406554,2.0435194225868605,3.707576443258485
202,201,-0.45471020070876395,0.28692001829955427,1.1991133661909466
203,202,-1.252755696405004,0.3002535146293779,-0.5803352620723896
204,203,-0.40721470387283976,0.6532053415585637,1.5144228731791793
205,204,0.3047164193229705,0.028781746617667286,-1.9079574043914838
206,205,0.7704972451974967,-0.06227511020698273,8.278842279890146
207,206,-1.2306282153450983,-0.4429307916094926,-5.67745441647114
208,207,-0.580896343203447,1.6920274308509757,1.9657413229474352
209,208,0.4695462424971038,-1.1853361229278496,-3.5049534662873425
210,209,-0.49095886652318216,-0.8064990663066754,5.486073291042414
211,210,2.112538630520462,1.759440333474644,3.510914636664862
212,211,0.3238337040975985,1.0723616066856365,-1.5264945072899476
213,212,-0.37172268218354676,-0.7591583747680031,3.858445366724714
214,213,-0.6157192312911505,-1.470434008883635,-0.756921034461599
215,214,0.08336962461163587,-1.2084669579382952,1.979286457651489
216,215,-1.8208548439525785,0.21920634277001452,-6.296322727573736
217,216,1.3355134519533387,1.7665781541193146,1.114700255382965
218,217,0.8798156894580503,1.0176776988366876,3.258813289988598
219,218,-0.7217147290424969,-1.4638543249161928,-3.818274404748228
220,219,0.9713348908947247,-0.49899695878210754,-6.458882146829475
221,220,-0.3473034315222518,-0.43879855681189567,1.6769367555503432
222,221,-2.4245823009221383,-0.09932273239129039,-7.721906811548819
223,222,1.122780014528868,0.1843284391624036,2.9726209303462525
224,223,0.034218695237450865,-1.0435596598180723,5.5075860007357
225,224,0.47688619286418427,1.3666803327189017,-0.6297378619505443
226,225,-0.40992066772346536,1.4396262449260984,-2.3000409955165324
227,226,0.1701487190939283,-2.8248768043688584,0.3214109270844504
228,227,0.7445512477484892,-0.6883166625970963,1.2118093537494243
229,228,1.2289604570708865,-0.6866263361650443,-4.893836641391559
230,229,0.7605830564211238,0.9096183016577967,-1.384924738204007
231,230,0.02333081799226994,0.3930693417835412,-4.694000292833771
232,231,-1.4889336977719396,0.8661444605572723,5.419064094664884
233,232,0.3666024207515081,0.39867776598299504,-0.011913112942371962
234,233,-1.8658304673432071,0.2560559662435841,4.584686780097704
235,234,-1.092960620718008,1.4697603066941658,-3.291990557607325
236,235,0.13061388825624504,0.6767477317215796,2.947186786849177
237,236,0.30389199141422324,0.2919011499563472,-0.8457859060763431
238,237,-0.580360068518671,0.6794927312341186,0.6663348562722774
239,238,0.2764996106573574,0.379829006457229,1.3421217205606855
240,239,2.838335160882244,0.173182877726899,6.18224907078134
241,240,1.4028701682404356,0.125291276793941,-1.7717087364731254
242,241,-0.41556728373201646,-0.26323181681939894,-0.6893261910351578
243,242,-0.4865107954937405,0.30342535341513743,2.152278640494628
244,243,0.9305019476725751,3.249929440781966,4.544017209745592
245,244,-1.673871253063598,-0.7413432244362829,-4.9930516302423795
246,245,-1.142436829105366,-0.6601754609602805,0.1055248910821589
247,246,-0.5971022090721045,-0.008518276883721828,1.0611473849907218
248,247,-0.7398478629107063,0.48616441984980874,-2.284304038440882
249,248,-0.3845110350272009,0.05880848841253809,-2.933526959969372
250,249,-1.3180661144860284,0.0010938121432829792,-2.507024304241485
251,250,-0.1135975505745698,-0.4906998285728688,0.41480088678835525
252,251,-0.7870427962090766,-1.1125269543974388,-4.21286119994153
253,252,-2.005705154031701,-1.2989643009246898,-2.4533980964640483
254,253,1.2878294606279819,-1.1247496302849431,0.1402902031149975
255,254,-0.21421466841702175,-1.1356167587171366,-5.3301728586544295
256,255,-0.7210020414503028,-0.8026861967886815,-1.0688969188137392
257,256,-0.29782997756204976,-0.7519169373809393,-6.929518744112819
258,257,0.44474464610784337,-0.6636982825007286,-1.8056550316546272
259,258,1.172386503862908,-1.1610021260351646,-0.7709922761655349
260,259,-0.5912086279670951,-0.3591313628054415,2.1051591927185447
261,260,1.7527582711740255,0.2203149333599923,0.8151188238966369
262,261,0.024926619885374465,1.0561728789145886,0.21467611176219714
263,262,0.1047974091494394,0.3586440008663954,-1.3905994969192097
264,263,-1.3762175806288495,-0.3081840351077937,-2.2928903327634753
265,264,0.861237027271808,0.14795462931197267,2.494201578549707
266,265,-0.08389898128751778,0.7207238150889178,2.8462482987960662
267,266,-1.057952075130039,-1.3686826544429798,2.6521503968739752
268,267,0.24316179043949193,0.2983335791755405,-2.8372501038963014
269,268,-0.0717851475192114,0.17223565173670924,-0.14618836604787372
270,269,-0.9460093542611964,-1.0424877561805326,0.4014860063274829
271,270,-0.6131650787326831,-1.2995369153218062,5.797644546785543
272,271,1.575514423618284,1.6909282682390492,6.223095581448605
273,272,-1.1620280742930518,0.2841746048071062,-2.144167756215339
274,273,0.15969105305876907,-1.5274568997082782,1.6328638036390568
275,274,-0.7289147843164915,-0.85264929824345,-4.7830475751820245
276,275,0.5532838326367098,-0.13311915151032513,1.950721558104405
277,276,0.9602167001859478,1.0279578683878319,-0.7227833347287499
278,277,0.7405730027177666,0.13996334939064264,0.2742601603257632
279,278,0.05372170157905104,-0.45073929624165887,-0.08340797894814084
280,279,-0.46086345719520966,-0.3882152381291955,-0.22017208892564422
281,280,0.02011663725922789,-0.7233463078603704,-1.1209058028767922
282,281,-2.1815631249500447,0.6354295232129206,-3.729563046141894
283,282,-2.781530380510436,-0.5112960519054068,-9.636135315230764
284,283,-0.5112765152007259,0.17581168923497384,0.24072553052411877
285,284,0.48109742002061207,1.7063036341266224,1.4739688513422375
286,285,-1.7656787696896947,0.6266019859779266,-2.1093778136986723
287,286,-0.7628383315321511,-1.0012965749230933,1.4752099665406313
288,287,-0.6349676099201604,0.46832599507648126,-4.776010346908412
289,288,0.2725339245821242,-0.35714123436503914,-4.01060468979178
290,289,-0.5539413861421321,0.7762850174881863,-1.5433381572561702
291,290,-0.5919019151301436,-1.229963969132592,-2.0892317170723667
292,291,-1.5413939407718202,-0.27069755056433653,0.8499558281274309
293,292,0.10688648089803575,0.6932327043488832,1.8862387995864707
294,293,-0.6221640765725936,-0.821669202237038,1.2877495402172754
295,294,0.03194259433082164,-0.19431890698734428,3.2116017647961113
296,295,0.8253509009243807,0.4717004677928036,0.4694853609857097
297,296,-1.4816851014121504,-0.008573234684700498,-1.6414680128563097
298,297,-0.7519694377873055,-0.8457048255107926,-1.4888451833935092
299,298,-0.05530993695820631,0.37985019142976106,-2.961788934946371
300,299,-1.4965951361237706,-0.09812417632844861,0.004628128088326286
301,300,-1.1094557717127616,-0.9132331687660851,-1.4226925643651986
302,301,-0.24753123234327218,-0.42291748320282874,2.1180837529812986
303,302,-0.08538853740515898,-0.34129036996736106,0.810875878287741
304,303,0.43679259690976957,-0.3996084718701923,-1.4726302097322286
305,304,1.1655210952917718,-0.22691178462473194,2.8774434302921907
306,305,2.1533884303938016,-0.6740652182156937,3.3780637436473375
307,306,-0.06770631863338301,-1.4187627681431292,-3.6084144697103455
308,307,-0.2107973699885995,1.7390704430400445,1.8815217133939492
309,308,1.481227869235068,0.5628850747314537,-1.094962211383089
310,309,-0.723360906957221,1.4522097338894873,-0.3030963452214519
311,310,1.1010794485165045,0.26688520696354423,2.2090602563351753
312,311,2.8636652705131667,1.8028875213890279,6.216803872872289
313,312,1.0994359014609267,2.099414096668822,-1.1471906289372849
314,313,0.8483980157685013,-0.4741509105006248,-4.7838529005087205
315,314,-0.038377023911343844,0.024978167757541858,5.163943057554647
316,315,0.06309841275734336,-0.6272826704969493,2.2602172825424023
317,316,1.213712875507166,0.7298770154422237,0.32510708910666963
318,317,0.7801560264397622,1.2499403635048805,-1.0931385682240986
319,318,0.8195122551848297,0.6756439202706259,5.559454201676809
320,319,-0.5789461592472638,-1.1005505564811062,-3.2228409857404756
321,320,-0.4283849749916675,-0.5451325437441034,3.8786239318418985
322,321,0.3725116163558033,-0.2639875423260767,-1.4566271452593462
323,322,-2.722093369988358,0.011625416403808235,-0.630514561941386
324,323,0.34992501096304235,0.706353209734434,-0.6074716074714701
325,324,0.07620058097723881,-1.7076673608527653,-2.4564696019438412
326,325,-0.7558450449317293,-1.6402987440971424,-3.2492004888627175
327,326,0.5814380160721777,0.6150858187683169,-1.3767750349062546
328,327,-2.085583746066171,-0.40194900536467615,1.0999324924058111
329,328,-0.37187591399288117,-1.7046032454017177,-3.251244330768562
330,329,1.5539224688300244,1.4591525762267448,-1.319703916660996
331,330,-1.3407598161097358,2.0839430825581315,-3.54585399347402
332,331,-1.074325150185071,-2.0220244138148917,-4.079806493967686
333,332,0.05389306140715809,0.11355295009514693,4.155610398918414
334,333,0.43244260474027213,0.4870615607168077,5.518925480995724
335,334,-0.22406133940048753,-1.8297262137024974,-1.3655484265637592
336,335,-1.7493274538440573,0.5205953942977365,1.016926825463162
337,336,1.1360686199290935,0.22721740328694973,1.6990397147508847
338,337,0.5818897225523734,-0.2522579145722114,4.611746313859723
339,338,1.0808893128513797,-1.6211542643457935,-3.5663325892648357
340,339,-1.8907420993221387,2.3754844673567455,0.7415429388936329
341,340,-0.40641103590650235,0.947574984399839,0.8134717581724795
342,341,-0.2083626254348397,-0.07337501208770147,2.3237349017198095
343,342,1.9811398699915437,0.9191823430330169,-1.0151375042991715
344,343,-0.0919427995664382,-0.2641590943564996,-0.6309811934663903
345,344,0.32103894795002824,-0.03967313976813231,0.5970254377920934
346,345,0.40628345626639595,0.9525725485159139,-0.025790055794450234
347,346,0.8982695183101628,-0.9707803849927111,-0.6584394817552426
348,347,-0.33166635696936636,0.3359424801634889,-5.094689610636046
349,348,-0.2440149975877831,-0.9969082566718717,0.6547323211515015
350,349,0.9340891667951724,-0.0695470307922921,0.8307961994180412
351,350,0.33058992070330045,0.2635761301137205,-1.6232263146811783
352,351,0.48873263228345337,-1.2190272616538558,2.5416554596706185
353,352,-0.5071570396396343,-0.15147583874623263,-4.315140800013089
354,353,-1.6356702339651934,1.0536178953991004,-2.324958031855702
355,354,0.5541746740811541,1.1175756242447124,4.7952811684758165
356,355,-0.4474981602672984,1.154307761052518,-0.03523321300524107
357,356,1.080282703219483,-0.7459837393938997,-1.694426897653754
358,357,-1.330702136730462,-0.016713592965329777,-4.156023393178248
359,358,-0.0850331161891646,-1.5404265033484121,-2.0816303654315016
360,359,0.8513223385855373,-1.0855850860405873,-3.3543532780464855
361,360,-1.1432935678250007,0.18471149228917852,-0.9064873758519334
362,361,-1.9324008025139645,0.5297512995298101,-5.046465558740663
363,362,0.9088369062518399,0.6400229572557878,0.27538902268420173
364,363,-0.6085995234506896,-0.3519543657676921,1.129947571663853
365,364,-0.7890180748828922,0.13116257772761666,-1.8485313972945536
366,365,-0.4756071880048413,-0.00023966318279726792,2.283101852652628
367,366,0.998826714209606,-2.226329593918904,-2.709660032395856
368,367,0.029507919129231445,0.928561618742436,0.5429058198485717
369,368,1.9620793015487084,-1.419919095962419,2.9953492274490574
370,369,0.30802092722914004,-2.0336437193823103,5.599010398133288
371,370,-0.001855354523801091,0.6703123413381836,4.056993481130214
372,371,-0.2843529028963115,0.4215566788887976,-0.1882760651525366
373,372,0.12390483173730961,-0.4898869039844037,-5.229456468229735
374,373,-0.2183626981171856,0.1265193401571092,1.0957148305322726
375,374,0.2794107659275534,0.6961698184276246,-3.191499088960907
376,375,-0.20523851944362917,0.3462311030787632,3.819706324219796
377,376,-0.01891921711046333,0.8860087155555866,1.4777152163372387
378,377,0.4371723032867975,-0.9554930803805427,5.74358644272634
379,378,0.11926414414744713,0.011100124855315195,-4.077424285977755
380,379,-0.0038971969621232998,-0.40628465574328443,-2.4688487855376793
381,380,-0.6682825406918724,-0.37802308737255097,-2.92089950551847
382,381,0.9524577348507316,-2.2961638217312106,-4.7137153043649285
383,382,-1.3534181264384213,0.6476125641188077,-4.400713693426406
384,383,-0.8433197255833974,1.042512990995469,-1.0702808425820232
385,384,0.6217296648124655,0.9439340489435141,2.0735297400914394
386,385,0.19377657840227155,1.2305243177164382,-2.1944121082128802
387,386,0.6153135312489693,0.2732568411038363,-1.638405371428014
388,387,-1.159328202071528,1.8761606261812236,1.8886138943284618
389,388,0.15608779278559162,-0.6744379507694573,-4.532988882110452
390,389,0.590592688283046,1.5336713091872647,-1.7591110865247617
391,390,0.13401898209529386,0.36296708613263506,0.23531572498747802
392,391,-0.9833700963236948,-0.705511263470631,-2.002854779288823
393,392,1.2653898664023646,0.6084527341773099,4.010756639590708
394,393,-0.40340809511769093,-0.8687913922674844,-1.2416738672926038
395,394,0.3214764109067715,-0.06226661432034485,-3.292368073239335
396,395,-0.31580848746965445,-0.10954880519614214,-3.048035753146002
397,396,-0.7898770333822765,-0.6731343710798298,2.219618487035331
398,397,1.9144172923773495,0.05847982424817435,3.357300131995298
399,398,0.38509478982205103,-1.0941543014594637,-3.5904899934669623
400,399,0.1011351780404663,-0.11763996537038292,-4.87694044763019
401,400,1.5065559991656972,0.3169064040256366,5.165221611011159
402,401,-1.7265747856321487,-0.49753374962096375,-2.886042380667047
403,402,1.7465755120838815,0.6162865600192622,-0.3414659574508907
404,403,-0.840738889431202,-0.4395997391971235,-2.350934565960236
405,404,2.361637120528342,-0.7154033611365208,-6.112616871828386
406,405,0.08901596800018301,-0.8603298782761433,-5.287590535006922
407,406,2.276947698901594,0.10765845314252222,3.7106287152941833
408,407,-0.616266075053743,1.6559585317180323,3.0896598539528726
409,408,-0.40887385371058915,-0.20283066186837065,3.6724947806213346
410,409,-0.774002580864923,0.15507818244705524,3.086598164657182
411,410,-0.24216290699167678,0.6482818116086314,-1.8711797984178342
412,411,-0.16844881569814227,-3.213800648844265,-5.073795818385339
413,412,0.3853149616140461,0.2094199619780178,0.5230074083975744
414,413,0.5140132143784016,0.5225919214651267,-0.5769752322567188
415,414,1.1350400852319997,-0.7663147518746533,-1.9174453765958153
416,415,-3.568946491242602,1.6217387394850258,-1.223264553586165
417,416,0.3379707459307846,0.017965690897612536,3.011816391934804
418,417,1.0779684314928606,0.9945098398447854,4.8289681921982845
419,418,-0.17840593940718816,-1.4019763532675404,-8.417891411799618
420,419,-2.639250844011672,-0.5283113516537402,0.935068290132152
421,420,-0.9605594442639968,-1.7388152302078137,-4.505695606100049
422,421,0.9523061745564977,-1.3628861158308863,-3.5184574876755654
423,422,-0.9485635166151622,0.6321175508564829,1.3849087783365692
424,423,-2.455197930722654,-0.7513405744517334,-9.46748594174318
425,424,-0.5175606249262605,-0.7712181863641866,-2.9060975787925294
426,425,1.608276838765019,-0.2443798981806157,3.6530874988876225
427,426,-1.0642891697955905,-0.5932188398874023,-1.0212685743894945
428,427,0.4283721497353332,-2.698696770685993,0.27466347438182104
429,428,-0.748726187937417,-0.6937658505035853,-0.849080950163478
430,429,1.0817019167607835,2.1455985825433146,3.49097454677381
431,430,1.502913563515585,2.374736209751385,1.0689589765528988
432,431,0.1104709156239143,-0.50174016003812,-0.09958966267368707
433,432,0.023968989076952926,0.4843844784918949,6.641938193931387
434,433,-0.039053364323417224,0.4816734252326105,0.9201098188013762
435,434,-0.2235706615128326,-0.4708818356444296,-6.28725856770432
436,435,0.9200617551108938,0.3521912817591517,-0.8303941527702335
