,ID,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,YTarget
32,33,0.025254587951065048,2.7683875565432743,2.1875991209110683,0.9015732731945834,2.0531700726820836,2.839483709051438,-0.04820794784831236,-2.6759770876716242,3.0344092979884207,-0.4423019104477014,12.50274194740597
33,34,-0.49585216414791694,2.5276361292028264,2.9437258994673416,-0.43608006388855997,2.4952698529185975,2.147565310966566,0.6172349564560342,-4.850765761191036,2.3581597864923305,-0.5063817010055081,9.210100550267384
34,35,0.44527585639162853,2.1691300951538213,3.0898485067927255,-0.22884900231095745,3.505461082502703,2.039647464393939,0.3876559531719914,-4.256864528408094,2.5435239550471787,-0.3963584599469765,12.99322532243806
35,36,-0.5754183246354762,2.684944252054168,2.7797191430920147,-0.012762953187733773,4.118081383333633,1.9106858976433878,-0.02361794335613112,-0.18152486831061854,2.0183896507926167,0.594322222258353,12.30787700502239
36,37,0.1404353978624137,2.812697905952819,3.228398479860188,-0.4512619503709092,4.675195689335611,1.051882495546347,-0.5859900675202437,4.121170848632321,1.3627686044526013,-0.10219711530203696,12.15532632043309
37,38,-0.9428313615698508,2.879754744646813,2.9613476742149554,0.5262835647646655,4.616122071632771,1.871896883254606,0.010521921315213262,4.838751347593282,1.7166252263639987,-0.2636313119999988,12.266572142324016
38,39,-0.6260892240691772,3.227951257669008,3.4167410474804534,0.0029565276972262494,4.951087609573513,1.674385216632242,0.4876220137536377,2.1581843563957603,1.2263943746234007,-0.17060795058655354,12.57991790455783
39,40,0.13743451832460077,3.7059366655087893,2.3450626304260944,0.09998241207806202,4.8934225328201215,1.56551034313709,-0.5734048897245432,-1.8188987925474929,0.7959324879882155,0.2781757801202471,11.533927913217891
40,41,0.4092372903977452,3.214220265003215,2.834915154833896,0.35009056378711934,3.8705560791357256,2.0484016513883425,0.45785875116769037,-5.5514744818017405,1.0148307815698443,-0.30826294324034126,15.060873786502649
41,42,0.12668824100502624,3.1781282684279684,2.9625809992893175,0.005148342222336302,3.525244380378135,0.3280054764611354,0.7124475356206281,-3.5716906680930114,1.1755616218891694,-0.2093651827447076,15.837247683915415
42,43,-0.015819940774078257,3.2304065473101633,1.9356848325263007,-0.3667653636678906,3.7012239012912738,0.04952650682102955,0.09000773537599153,0.044246297246763114,0.508502841195675,-0.11015207829393546,14.648225367329697
43,44,-0.1075475473646014,3.4095335242370415,2.57981320756308,0.011494181280809514,2.13245435703876,0.721368378934814,0.49985265114179533,3.8884130279208917,1.2150045065747734,0.5017996819321678,14.485332543454334
44,45,-0.6952565947436696,3.186775708013815,2.6947349795337945,-0.38408627931665057,0.49423609283427417,0.0962759809781217,0.11413164190300884,4.863323445251619,0.6116341271818583,-0.7854155057138659,14.24237987201804
45,46,-0.3149176037473093,3.533351202882052,3.4017846481543623,0.09899494500828812,-0.42013975942793447,-0.3717490511897533,0.33069522091330855,2.3613548199245913,-0.1966373275229986,0.04944186485317584,12.925000104118627
46,47,-0.18431478501984774,3.693526812308413,2.73843744276147,0.5444734608609443,-0.9717871804769337,-0.29929210813073925,0.7927947433376308,-1.8616321236407103,-0.417554105750797,-0.13255989112774466,15.65703587356546
47,48,0.5755658135795049,3.6811260105519086,2.6889629060921045,-0.5404844456661188,-2.0034834038067304,-0.6413544026818615,-0.7299832746522333,-4.945562177147229,0.46388110061611837,0.35093831836354117,14.946507682120396
48,49,0.21981394526427872,3.8143476950213615,3.334562398607321,-0.7181807002409982,-3.115159101972628,0.09017815490561354,-0.33460464592186034,-3.949408751593683,-0.7342418958017616,-0.00908558241202262,15.857283340285065
49,50,-0.832515177191318,3.8649847212873367,2.3481423981537137,0.07362986844988606,-3.057729640320575,0.10231530440334824,0.6743456194517259,0.18268379861945247,-0.6567215885927558,-0.409935846287777,16.37256416120493
50,51,0.2120469851974475,3.2599600377188795,2.15092813230922,-0.33389480787190295,-3.5445083726615976,-1.6552824462643674,0.7675652961519962,3.2797344042932832,-0.8323379156852142,1.1246532589889242,15.703077657285283
51,52,-0.14153603969810727,4.038135181938309,2.815308432428704,0.06687773771603547,-4.834597589430684,-1.785326904279029,-0.6529578681741827,4.845030065963207,-1.8842617520153273,0.823353145558659,14.783363464524012
52,53,-0.28645579963292733,3.700174801655141,2.3578070718566737,0.21220696082490237,-4.710722417063345,-1.6861592899504094,0.8331569994237429,2.3188433989763566,-2.0667564946583004,0.17491083152619158,13.728196699226931
53,54,0.3588434449504869,3.6259765348826987,2.3464160202161235,-1.0188378139342167,-4.6956596254450655,-1.8390663591061926,-1.2330644075899797,-2.317412764682925,-1.220729305536635,0.3490596171249847,15.634072044588336
54,55,0.5695051617880295,3.675469892516884,3.1095457658306804,0.398930114369325,-4.438520639632496,-2.0464572352867596,0.36680015988759324,-5.114222634926517,-2.1552982105233935,-0.31848431968190816,17.410945679130187
55,56,0.5206455601081543,4.187757778178565,3.1969701477977845,-0.5298287509275694,-4.522152615454362,-1.9785537506019957,0.16440264321755677,-3.9548580014588817,-1.8961140565124408,0.15941755432531385,15.877873887746205
56,57,-0.3636031610512633,4.040610288344615,3.1251000503212403,0.04483162527771105,-3.1338893622208097,-2.2347062313857404,-0.31055072055311894,-0.17548038567662086,-2.659993745509043,1.3836864182382314,17.89422547213054
57,58,-0.09760048735555028,3.6512624966334157,3.2126498873357248,-0.2726854671491581,-2.95950542033269,-2.7423766633052806,-0.2787673612503143,3.8354618535951346,-2.3323151855328366,0.6769836297728284,17.87060513968473
58,59,0.22363751628183998,4.346503372730076,3.2218387671934505,-0.2179727068120892,-1.9070855910714644,-2.74575265687573,-0.259336053341232,4.733005381306911,-2.249534131415537,-0.4700057891214967,14.902830716850852
59,60,0.5467784641512387,3.817203018397991,1.8269096453410387,0.9059848703990531,-1.038945401020303,-1.8390742344862692,-0.04307030976178277,2.6379095723323847,-3.281661988059704,0.2612283144747538,16.16797982856014
60,61,-0.17958111832258497,4.335766198934478,2.8082439956251326,0.21963976099789054,-0.04190585168963898,-2.7110525097471583,1.0530236878958745,-2.511276952295226,-2.5464457945133447,0.1008771122563756,16.390612131005106
61,62,-0.03182338772184755,4.4088314513499,2.3628040589464847,0.5133503020868564,1.1230797920701492,-2.829331445242866,0.4725579193469987,-4.624205390528278,-2.62218290863603,0.3213189005216204,17.134806006781037
62,63,-0.4911612863829521,4.645131650229728,2.219146119578982,0.13747687772143347,1.6779175432409381,-3.35872332172132,0.7792082656546798,-4.085325998886192,-2.937960953431672,0.9529907694776651,19.147005581636634
63,64,-0.5350970114102724,4.954842985656873,2.682719986323356,0.37301308795753996,2.3475803557102686,-3.0069530894920953,-0.09803227681230155,0.09774466675723774,-3.261843247138312,-0.39181477783873303,19.067678402053204
64,65,0.47026931183716303,4.05050383452758,1.7039172691818978,0.27269558171179,3.6517099845828493,-2.4945230066809243,0.17913586266864548,4.103265351066215,-3.029526118087974,-0.03694021671340564,17.985928390628924
65,66,0.7431265149354764,4.482412191442302,1.6301931373330385,0.1922345729934779,4.0659987278452085,-2.683699417323829,-0.4707908179083545,5.333759542815908,-3.0719922571640126,-0.4968295460861157,19.346043873480102
66,67,0.030001539869899077,4.4521684754999145,2.515866874394903,0.619584555242406,4.91953368487176,-2.6261226665853643,-0.07321575971928504,2.287294632533364,-2.18059980522913,0.17342050118182384,16.953354339037528
67,68,0.568773149616079,4.700764846714956,2.386637158355347,0.14525942759220206,5.102746524454861,-3.4461079611527854,-0.20924308786219972,-2.288346437700531,-3.013002436371003,0.12088641637269151,17.123495249329597
68,69,0.24882481320388508,4.6695570698632585,2.172671574065629,1.2105810867889206,4.976653482750377,-3.4520161540787924,0.3123264127641715,-4.854907336219404,-3.1499037801988057,1.1095681384655145,18.28784166653536
69,70,-0.2535529766124931,4.531944545074998,1.6899299075323553,0.549272687096288,5.199755018642085,-2.495687946890164,-0.284420294196177,-3.333614377889178,-2.9981998709544797,-0.35661739652577673,18.385959639490665
70,71,0.250704803454277,4.5369154875313695,2.260898183242503,-0.4997633481697749,4.328258715263305,-2.5889101027394825,-0.3484254652836579,0.049035897187384034,-2.7499471538099787,0.5230236227459625,16.124343734605162
71,72,0.8400253839430556,4.364345033154263,2.1546091331562014,-0.01726775378142016,3.278278874503202,-2.978768733199213,0.26918256033264554,3.5168101446057394,-2.720659491620042,-1.2395075838776097,16.87947721767155
72,73,0.05409418116509625,5.024340411857666,1.8334811632564372,0.27054600046540617,2.8718329889660428,-2.475949841145794,0.045248717284161466,4.759652273193737,-2.63723857051601,1.038476968769004,18.620971085353162
73,74,0.855329128637076,4.893043835955626,1.2431539442693684,0.09525571858609147,2.3849735454355097,-3.2262464622368414,-0.2772597285549725,2.046702841247963,-2.503829201659185,0.08746242322057736,16.92238765074356
74,75,-1.2358651513047982,5.056504592298069,1.456662154777849,0.41744411022615796,0.4742820522006339,-3.1571656816464504,-0.34931466482050133,-1.9504281610806733,-3.2434822291595875,0.14365260044820083,17.651250256776557
75,76,0.4859587529376869,4.71253007841885,1.8726372213848144,0.4735158531670118,-0.02821089811498985,-3.2075569219841675,-0.27542738700391645,-5.241235448406876,-2.353979125934948,-0.036370438588775464,17.788036717283028
76,77,0.11953113487916167,4.631649047665945,1.977294977858426,-0.6037858921394064,-0.8669198437211042,-2.30452074408363,0.4833148642094241,-4.061489660251488,-2.375453006171067,0.312777723777818,19.55378493430003
77,78,-0.07249597446285691,4.526825089268766,1.223002649401739,0.7175464731283243,-1.2380105150206577,-2.2388412606599,0.2857717719513772,0.06405625074114187,-2.5747599307327556,-0.22032130771356845,18.66670971145192
78,79,0.12388818904782915,4.9781775509843,1.1593446424941356,-0.1704009319629442,-2.576448970384081,-2.399397184114527,-0.2995807618081368,3.825031445034035,-2.147857878960088,0.14995002090398143,17.301467002671668
79,80,-0.9147765565103674,4.577303740169814,1.0986480874327518,-0.21894435214229957,-3.675939212377627,-2.3566282048265577,-0.27868750967890177,4.9019154879771945,-2.0884464196348267,0.7532902173806719,16.397285812809095
80,81,-0.029827943118675954,5.4611312720480125,1.1760216339414353,-0.2195531955526902,-4.1738992510181046,-0.9225393871144163,-0.49365865021843774,2.2136949514655737,-1.896683412008604,-0.11501454982731425,19.95549101468941
81,82,0.2595643865659542,4.530076309432429,0.7351281135058736,0.4852963038053725,-5.324591189561245,-1.8265041039077345,-0.1156210320121124,-2.105071527517377,-1.6531128308557268,-0.07064178696371631,17.590810404140605
82,83,0.82095522319084,5.018845247733682,-0.28975785516759356,-0.05152564825381101,-5.287526132613154,-0.9935268864759857,0.14348532719457763,-5.1527286780977475,-2.220065644127445,-0.05844496106719693,16.801581201628466
83,84,-0.17612680830674068,5.419718887600902,1.2443774378728834,-0.2487675213387707,-4.777322775508177,-1.4254499117224235,-0.35646236967646383,-3.6698821531396733,-1.2616706547193421,0.5619918125216012,16.989731322867417
84,85,-0.32023840060650977,5.140837974868804,1.3836148517383398,-0.1279711778816846,-4.706932362478874,-1.3784908119228247,1.1776651808834957,-0.1605853483487894,-0.918039896064373,0.008111571556164529,16.514877926406566
85,86,-0.16587002094218328,5.023791648217294,0.31848883958354823,-0.8123373286078535,-4.243504662942974,-0.4168923756294072,0.39689971837358395,3.9056800207380706,-0.8860421469139924,-0.13767546308413536,15.244572961186321
86,87,0.5437096597111231,4.689049886647326,0.03386225574273061,-0.33507328111565743,-3.7054897312837687,-0.4679221188545576,0.06992082925908293,4.511074675736051,-1.0739420441770497,0.17570754141664957,15.57696835539071
87,88,0.2513842556999292,4.572094108970466,0.30224953128191584,-0.5327830734564627,-2.9404535307368227,-0.589874331217296,0.1295450133615665,2.1813868888675128,-0.9255015368770706,0.6185647081591392,13.92975685123503
88,89,-0.1768713010034314,5.223192138453097,0.1782722681809114,-0.046575864367857586,-2.002804020835376,0.07997074226089101,-0.6076934878949399,-2.1123654511198486,-0.3006350764518133,-0.5638453428093496,14.449106015491353
89,90,0.34564261744676705,5.448094228430901,0.5474103714177303,0.4211055360268852,-1.3563690093682303,0.843357635682765,-0.5105049782955791,-4.863770575881678,0.15646527813470137,0.4629368858958303,15.87942849738701
90,91,0.1385477755741102,4.8671875127560025,0.06686027710806051,0.3669469513667035,-0.06867809170348341,-0.2479368461588179,0.751455058110007,-4.143251274459501,0.5684627890918732,0.26640627132689876,16.776940146179093
91,92,0.5753315961765356,4.658235246396045,-0.37624307180093053,0.7193843496833825,0.6663270646601462,0.44346863038552153,0.90855851557217,0.33838107989891947,0.5606971740993838,0.2893434346351717,15.445250373550838
92,93,-0.25901734601858417,4.2621324641089835,-0.6906286009955481,0.6089971095684024,1.84780427835752,0.2998398378435405,-1.0156865139899565,4.084189515959347,0.6682041864658627,0.10142227430986307,13.602870204243672
93,94,-0.0708217723687911,4.703501950338024,0.07917293458995678,-0.17128905652909554,3.2976977642237224,0.2964233146110011,0.328201381976672,4.832969404722552,-0.34679226801274143,0.10873898699212971,15.276939746045636
94,95,-0.10204467562598481,4.960301525175456,-0.13071010594444976,0.1035451013169506,3.6614984342377035,0.48901005347459175,0.7848286522963872,2.1249974660439808,0.6284629749736224,0.44599275339421607,13.714731004892762
95,96,-0.6367479731159643,5.469322776577981,-0.0492158312890163,0.07873145383938572,4.50887886150644,1.7104984388594937,-0.07586154907895735,-2.3908622733195424,1.1987271790460245,-0.6797782445313147,14.56663325927948
96,97,0.24406973949238403,5.1852346164407415,-0.9630049722616668,-0.9795167404008475,4.789870947709532,0.5383104867849089,0.8556813663095073,-5.061486311018765,0.9962063411315438,-0.30812587667368596,13.094555384141751
97,98,0.22753733706004167,5.067052176915514,0.05811392349737776,-0.5116200674847752,4.8571419767733826,1.6600632822294379,0.48068348575026365,-3.4721009712332886,1.0848619524272156,-0.7471165466648654,12.702712311111439
98,99,0.10056652930132846,4.846248347946732,-1.4753849697838428,0.014366462404541813,4.6700388648588405,1.3086654621415694,0.3234649007159096,-0.107496608245985,1.2138094906376033,1.0039256938238648,13.93144672780104
99,100,-0.018283665697474694,4.780620604790487,-0.5937056240692018,0.01256168341969481,4.635265885752962,2.521858687999668,-0.023319114361637555,4.738331577199846,2.518794653862248,0.7287017669055587,14.585469408636722
100,101,-0.6076753700251071,5.3650822304140915,-1.7398885363557168,0.35617252810268346,4.38508055271635,1.869137169985937,0.14606496234118266,4.5267455462927755,1.4583790910181902,-0.985968698554993,13.075757598466662
101,102,-0.10931256037257851,4.98996231204667,-1.3894472824220725,0.332830915778025,3.889770160624256,1.988877092569136,-0.12269689749292474,2.2800511780185477,2.0495640468272516,0.28201054276743337,12.679440176003988
102,103,-0.06934705724328273,4.283852552323604,-0.544795656538165,-0.7833360500297656,2.9756273208295547,2.9082432987399267,0.25023878260813437,-2.101556659515414,1.9892752737416741,-0.007644088938990587,12.247555813821531
103,104,-0.29812833358070645,4.696006563858277,-0.931062588061784,0.36230866825886804,2.228527310762729,2.766257444260102,0.22941226791948205,-4.8637636372524025,2.0700188117258698,0.4002044331193548,13.626951423722154
104,105,0.02336754520709944,4.622587943630354,-1.5748976540324935,0.19330400426698585,0.5835074233208773,2.7608087119302454,-0.11313342001231078,-4.386780732541436,2.7036911627330933,0.2712758896230618,12.018420230488289
105,106,0.30703592945737423,4.696711780392067,-1.6550295666036232,0.41669709187241954,0.2599987672750548,2.972906244080683,-0.8685066809851167,-0.4113680976926,2.979772937912614,0.033882767659054444,11.064765151737106
106,107,1.049103551665371,5.008562113205846,-1.4965036478353846,0.6394433948809006,-1.3780353562993843,2.3160780039212563,0.008516552879943615,3.9678291562984547,2.2786275252545902,0.07531747152295437,10.228760299134814
107,108,0.19429960748602648,4.785119278282469,-1.4184169635728976,0.03556921467612115,-1.738631830231585,3.131742196450669,-0.4019259271895559,4.56742064662119,2.8560622376376923,0.6158543988777139,11.920018063670275
108,109,0.23678599644149,4.770529462835383,-1.2087186032642863,0.7308049195701478,-2.7882045084385094,2.827553263755507,-0.4524253329612275,2.532133749787721,2.861738530152138,-0.18945564588441555,9.167895229129284
109,110,0.07178794320702546,5.162446931549799,-1.974972577275317,-0.33568932585641426,-4.276780996030451,3.109762509037947,-0.23598817020663632,-2.2366111750976763,2.784520548423647,-0.08311271712554287,8.496865403023266
110,111,-0.8493746065494108,4.532869573124851,-2.5180713539044435,-0.3628580590859992,-4.109038171666718,3.2032499300911956,0.523452190053528,-4.79813755656952,2.635948289646094,0.4336132618832429,9.247367773481415
111,112,0.09775416338550258,5.273065574718308,-1.8890988177020152,0.3253971961778816,-4.456753379525893,2.594867603376952,-0.4445545163917176,-3.9212932375668563,3.4825075468158584,0.5389239433397859,7.570514368328861
112,113,0.14212630609062524,4.483014454065831,-2.210941845820294,-0.07237257153247789,-4.5952459387375955,3.2917071199536747,-0.3316949069470897,-0.020459168403097167,2.640577490715452,0.25859110663722246,8.02241234226723
113,114,1.344632357372756,4.680379114173668,-2.6217672323502748,0.24382758343959776,-5.203188962073175,2.9801352156337932,0.466398200430978,4.365390759848468,2.533540421305929,-0.12743650201166418,9.1493358887542
114,115,0.017830918749552754,4.537092532344637,-2.0533612097370075,1.1105024610623597,-4.701459328854611,2.5446028082841288,-0.26881194393601426,5.199940577822009,3.4800766275883595,-0.7215114410140872,9.84974451738104
115,116,0.2657851723169212,4.6249438703472565,-2.325873080418992,0.31175903790210285,-4.12179220400758,2.9533026870000656,-0.4485885010883646,2.2157145436095735,3.0919069260001577,-0.7000734820705383,9.007156613761179
116,117,0.09865571630749435,4.68640074899302,-2.1834215776521906,0.2220963705921758,-3.494826067163342,2.9769030250541166,0.5204298159369308,-1.9669319194489163,2.496463776566826,0.014071076442976088,9.175691615594845
117,118,-0.467327317639649,4.646929583650086,-2.7263228126146553,-0.3175984881558067,-2.816070032903479,3.1491281559777042,0.0522789405917532,-4.522705304930966,2.880828213014887,0.20002700645322036,9.059263269899674
118,119,0.6894232084376283,4.253261254488371,-2.2334226049448658,-0.7319781021320552,-2.1616740884159866,1.8852410491674816,0.15068176503702488,-4.088505115855517,2.590930583285627,-0.0583544634296768,8.613385528041805
119,120,0.4949784175335061,4.103412209913195,-3.01147761657621,0.08273859355336369,-0.7431753278560631,2.911142581443225,0.00707800570453801,-0.4664885472654698,3.3514213215117397,-0.4065883510250185,4.746101082373189
120,121,0.5155279747216435,5.151012557139392,-2.8691627666318884,0.6534471245042182,0.2981459900443323,2.4533381892192203,0.33166630652292095,4.07506358786576,2.5614673271394697,-0.4830163739672444,7.665506865822
121,122,-0.33368162618724845,4.213336291666444,-2.685502420406632,-0.04045690232021598,0.9932749622598169,2.8715681468343814,0.46374858195214186,5.248433346676726,2.7602620633235473,0.20230741271903413,7.219037198704433
122,123,0.8234093566881716,4.525474371851153,-1.9386486723035536,0.32274345082280653,1.7986167741666725,2.4242919029165346,0.06051891401358465,1.655013715544111,2.415820713681075,0.800460367376056,6.076877031153763
123,124,-0.5779132301660175,3.7893184555921757,-2.3652000748933437,0.8362609375894141,2.720555259702919,2.1575880253052637,-0.6260609051406597,-2.3513132930990164,2.8657294972833016,-0.24956865558326113,6.572587850167102
124,125,0.41744094814025917,4.142361470793914,-2.2886683613731837,0.8247705578553041,4.125169441986624,2.0749811534865508,0.2727530910069593,-4.947063088261089,2.2273364467167176,0.11170673551756428,4.76510473018161
125,126,1.2202403141551144,4.1414675818984525,-2.1897407983954045,0.3394204450510162,4.6153305343977165,2.1242329765611276,-0.04499062220161543,-4.2039033164305515,2.4538904272713222,-0.23040239713096897,8.537303625502634
126,127,-0.3692555613052182,4.273615514597898,-1.3490303939310477,0.21106584058879743,4.749270646659758,2.1895258205760246,0.5546549897793552,-0.043385665490601216,2.042928932675217,0.4269258187715842,4.371728322315504
127,128,-0.15613616353125895,3.2659540149319986,-2.80364311015652,-0.6323038232314109,4.912857514585068,1.296819624264653,-0.32079273429273913,3.575111395092372,1.4320198364806012,0.0643509980772315,3.7855752154988793
128,129,0.17783848382394862,4.082241915528224,-2.2787204089359836,-0.18708452080834223,4.442153448584665,1.3349571452248157,-0.029184526390284182,4.778913433111704,1.4731655791974045,0.6220129394634397,5.5170507355611695
129,130,-0.12272492576797059,3.6359918823027115,-2.4648822497955756,-0.01136500271890753,4.729962250162342,1.8724548001999377,-0.6119205241014427,2.3792288337529794,1.1995898681900008,0.18784490522784092,3.8659236163135247
130,131,-0.6453187142329363,4.02555298875205,-2.491003757063549,-0.296152804416946,3.9727924725559496,0.9466222533122842,0.521590771504218,-2.7902649846342835,0.8616798148764506,0.18993232369238747,5.760352014103203
131,132,0.16529458871314467,3.5635214477837547,-2.1956018083535733,0.2552397327865132,3.763423970334494,1.0393185104321672,0.7436879973568226,-5.189969662021295,0.4616307792985931,-0.29556280406778335,6.764189177637409
132,133,-0.39913865554292044,3.5627982551750397,-3.0852842978385446,1.0878372930631826,3.2945004354908027,0.19606489803883542,-0.11198567657219222,-3.4889498411475066,1.2335663686807827,-0.28599461541162624,6.075457401620768
133,134,0.36980951664772377,3.6812458545420617,-3.1256595096889574,0.8918940976609413,1.739547749487268,-0.20177696292012343,0.0359723945116905,-0.2472963254438818,-0.34043958421255033,0.3629384761382961,4.850693279338876
134,135,-0.3256987157767677,3.3904112133620212,-2.8032595749944753,0.2559533322557375,1.111134482205218,-0.13980582411673814,-0.2708261712766031,3.1295835453018603,0.808876972329302,0.2489698774904091,5.215535473181154
135,136,0.909980703858905,3.505127436411831,-3.005573158093687,0.5247305373625492,0.2993339286029833,-0.20845007173200275,-0.2216136469872541,4.925993604881504,-0.4675473987087567,1.141945075925335,4.185175985004803
136,137,-0.2556130448079825,3.2303718378168154,-2.8027653391779497,-0.2282885563179235,-0.9734698355071216,0.27470184506672335,0.4827939549263248,2.146992845867522,0.07600046585729417,-0.41245609997589555,3.5076277720030156
137,138,-0.02401705673270077,2.9779669150262715,-2.2990857860731997,0.8690583767045378,-2.190878103934084,0.11079805287982131,-0.11506211523097398,-2.124978256080425,-0.583238394957247,0.6325664231698354,3.627390467151275
138,139,0.5447724100649729,3.771793250163696,-3.1058174744972624,-0.6429694965924522,-2.9358103398807276,-1.3248562945213869,0.37558877031352167,-4.857423550037535,-1.2214410221663423,0.20313049642969516,4.6203994009475275
139,140,-0.4764182568268386,3.0150524395379024,-3.023168840567134,0.5954279819332202,-3.428549513718608,-0.9739031724726728,0.1313988812178266,-3.527282901924325,-0.2992684173202169,-0.3480007583763242,2.434237020774122
140,141,0.2537439687022047,3.2867150547852724,-2.8146918569259234,0.3878088565000274,-4.2513536609529545,-0.6769376704607402,0.5152951609963344,-0.21091853880248626,-1.9157785399945384,-1.197410071569636,3.0886774174564455
141,142,0.7945854785513551,3.501649110493562,-2.9552631219064147,-0.2369155919670712,-4.75629375624387,-1.1918441282948156,-0.05518508092249216,3.8810156696823395,-0.8312428697249167,-0.1767368179416858,1.3518463793701823
142,143,-0.6617274158604718,3.025790335428006,-3.6054824093233133,0.03762082305117313,-4.625766538977879,-0.735584201320629,0.6846689920113915,4.74483317820687,-1.2854369923018263,-0.11269713363213682,0.7697094339871027
143,144,0.23533123069629514,2.8962643030555104,-3.0443289941794607,-0.42411205014788667,-4.818134115856239,-1.2488502651320237,1.0807396398331321,2.3723274854630962,-1.0978764013522293,-0.1127381524467295,0.1816827473419107
